0,1,2
931,303,4
813,271,4
110,327,3
249,144,4
214,42,5
230,501,3
796,229,3
42,82,4
18,213,5
439,1048,4
280,237,3
534,597,5
99,402,4
56,395,3
641,83,4
102,892,2
451,286,1
903,684,3
883,124,5
164,328,5
320,774,4
918,216,2
487,672,4
932,526,5
98,517,5
141,756,3
234,208,4
786,181,4
18,166,4
296,286,5
837,283,5
927,763,4
201,1063,3
910,1025,2
725,333,5
637,619,2
332,841,4
605,1226,4
313,162,3
280,389,5
863,355,4
118,193,5
537,346,3
177,433,4
591,511,3
233,82,4
92,289,3
6,419,4
87,385,5
230,304,5
70,507,4
882,419,5
524,614,5
60,411,3
307,463,5
790,172,4
264,186,5
916,640,4
13,482,5
642,570,1
456,582,5
295,229,4
342,7,4
458,180,4
385,719,2
859,1315,4
556,327,5
815,528,5
588,941,5
582,458,4
290,1013,2
493,751,5
514,265,4
683,187,5
320,276,2
801,300,5
511,355,2
334,318,4
653,310,4
178,358,1
255,840,1
90,656,5
249,333,4
268,143,2
7,443,5
934,675,4
781,97,4
291,1303,3
158,235,1
314,476,5
294,269,5
10,221,4
747,615,5
868,222,3
339,144,3
417,796,4
109,72,5
763,13,3
474,56,5
773,357,4
761,151,2
847,93,1
399,1090,2
682,834,3
608,303,4
776,525,2
452,191,5
914,381,3
733,458,2
450,940,2
566,122,2
197,188,3
721,135,3
269,515,4
138,509,4
85,333,1
328,1478,3
878,126,3
1,59,5
42,282,4
110,403,3
740,340,4
405,1425,1
154,515,4
334,304,3
346,245,4
557,12,5
385,217,2
464,294,4
7,669,1
486,13,4
437,696,3
754,459,4
232,461,5
840,663,4
332,684,5
303,1014,3
567,434,5
92,134,4
518,123,2
128,660,2
535,136,5
316,9,4
713,752,2
758,181,4
276,157,5
280,54,2
674,222,3
472,233,4
138,493,4
382,50,1
215,203,3
939,275,4
235,1451,4
222,763,3
897,378,5
495,386,3
766,810,2
782,349,3
90,96,4
892,797,4
13,803,3
354,419,4
751,746,4
577,1035,3
122,699,5
587,877,2
1,122,3
918,70,3
6,47,3
437,139,3
632,356,4
896,27,1
363,25,3
159,259,4
296,696,4
234,283,3
399,560,3
450,472,4
301,420,3
118,174,5
269,252,1
617,653,4
532,692,5
826,99,3
796,202,4
115,4,4
393,771,3
36,682,1
843,217,4
401,537,4
488,288,2
625,655,3
731,521,1
896,182,4
102,273,3
911,313,2
222,1179,1
13,25,1
734,162,3
781,174,5
655,188,3
267,1028,3
808,288,3
26,252,3
456,985,3
532,125,5
393,541,3
62,1107,1
280,3,2
645,60,5
286,340,4
776,182,3
552,619,3
934,581,2
28,646,4
406,434,5
774,559,1
450,76,3
835,187,4
326,226,5
115,137,5
94,12,4
422,100,4
655,1061,2
611,302,5
133,245,3
374,168,1
880,578,3
498,186,4
138,602,4
432,546,3
508,173,4
194,568,2
145,218,3
929,187,5
921,392,4
491,408,5
374,986,3
927,541,5
479,177,4
201,705,3
878,70,3
271,882,3
891,286,5
280,781,4
11,728,3
338,523,3
561,980,3
219,546,4
158,810,4
397,1298,3
634,93,5
13,363,3
313,96,5
393,22,4
677,1240,5
342,421,3
788,270,2
422,248,3
363,187,2
357,831,3
57,281,4
634,116,3
807,195,3
455,252,3
506,880,1
313,665,4
280,227,3
671,250,5
591,85,3
788,120,2
542,433,3
775,887,4
883,183,5
158,1,4
537,211,4
13,32,4
236,750,5
683,350,2
927,380,5
396,406,2
389,484,5
94,154,5
577,181,5
679,222,4
518,222,5
334,461,3
343,276,5
42,568,4
847,71,4
653,223,3
716,487,5
922,294,4
189,207,5
851,339,4
741,945,5
291,405,4
59,357,5
178,684,5
32,240,2
416,1133,4
693,443,2
911,185,5
864,789,4
18,135,3
611,262,4
561,430,3
486,129,4
618,273,4
255,829,1
800,121,4
773,427,3
210,657,4
634,696,4
663,282,3
442,22,2
374,825,3
59,241,4
846,806,3
592,354,4
220,325,1
70,501,4
628,690,5
374,318,2
872,294,3
231,313,3
308,826,3
398,208,5
896,713,2
877,748,4
349,285,5
466,682,1
694,187,4
653,145,2
758,387,2
901,20,1
352,50,5
60,519,4
271,328,2
104,10,2
478,946,2
600,576,3
188,191,3
934,195,4
684,596,3
222,1059,1
497,455,4
627,4,2
903,13,5
660,134,4
751,300,2
618,202,2
813,9,3
77,209,4
864,81,3
672,864,3
102,350,3
190,237,5
311,498,4
715,128,3
373,15,4
468,926,2
864,178,4
248,678,3
774,150,1
886,631,4
417,568,2
316,168,3
796,477,2
872,310,4
682,42,5
298,402,3
456,447,3
536,79,4
178,588,4
360,845,3
356,333,5
806,504,4
886,174,5
864,7,5
296,435,5
80,58,4
756,71,3
450,63,4
537,568,2
824,991,3
383,514,5
873,269,2
263,602,4
896,470,2
504,106,3
875,461,4
340,196,4
95,102,4
236,294,2
931,304,4
806,200,4
881,199,5
1,24,3
13,445,4
95,195,5
464,482,5
561,584,3
795,21,3
222,597,1
505,1039,4
206,1176,1
865,412,1
803,269,5
391,22,4
930,190,4
47,306,4
788,798,2
392,166,5
747,1456,3
394,151,5
95,843,4
19,8,5
246,83,4
567,303,3
234,300,3
868,180,4
574,258,5
537,960,3
25,612,4
435,217,4
405,443,4
938,237,2
440,886,5
412,175,4
627,33,1
77,431,5
145,796,3
90,531,4
373,161,4
160,405,3
339,530,5
216,286,4
328,720,3
614,9,4
932,47,4
230,138,3
63,333,4
392,59,4
488,153,2
108,748,3
97,663,5
65,65,3
64,679,3
622,408,5
894,25,2
141,346,1
592,461,4
213,194,4
116,262,3
450,179,5
306,1009,4
311,423,5
826,550,3
643,268,4
659,185,4
450,141,3
829,509,5
392,289,5
764,89,4
246,932,1
38,1028,5
758,291,4
313,357,5
248,98,5
428,334,4
90,547,3
640,249,4
13,197,4
846,483,5
29,270,4
641,209,4
823,219,2
425,265,3
805,241,2
592,936,4
537,313,4
666,114,4
116,297,3
446,690,2
617,444,4
145,270,5
92,364,3
468,772,4
270,584,5
269,627,1
381,1098,4
325,737,4
279,421,3
472,210,5
600,230,4
95,139,4
883,135,4
85,458,3
624,993,4
548,203,5
387,191,4
363,710,5
13,539,1
236,191,4
291,173,5
795,434,3
18,187,5
864,402,3
429,127,4
295,153,5
738,969,4
712,90,3
625,385,4
655,1100,3
193,755,4
749,837,5
290,161,4
670,168,3
217,472,3
327,260,1
836,12,5
23,204,3
276,770,4
896,108,3
200,288,5
406,521,3
706,471,4
378,775,3
388,100,3
520,893,2
314,90,2
755,538,4
568,497,2
919,272,5
299,59,5
892,625,3
666,423,3
834,269,5
399,383,2
230,650,4
94,219,4
416,928,3
804,231,4
246,164,3
385,512,5
805,148,2
370,42,3
698,513,2
666,96,3
264,222,5
271,117,3
825,111,3
472,1011,4
49,1003,2
276,182,5
279,780,4
4,356,3
791,294,3
870,288,4
425,759,2
63,284,3
741,722,3
13,450,3
523,9,4
532,72,3
655,12,3
473,276,4
910,289,3
393,83,4
589,289,3
119,741,4
159,72,3
49,117,1
378,1061,2
272,317,4
42,371,4
294,363,1
334,525,5
605,275,4
721,1295,3
115,228,4
617,1073,3
673,327,4
520,315,4
700,56,3
919,988,3
479,174,5
102,286,3
457,147,5
733,274,3
21,561,1
922,1110,4
64,91,4
200,840,4
234,135,4
697,305,5
458,509,4
896,1,4
57,250,3
312,205,5
527,492,3
927,328,4
70,142,3
435,343,5
442,447,3
486,127,5
606,833,5
532,1092,2
279,470,3
437,1063,5
244,40,2
872,685,4
87,208,5
648,827,3
201,462,1
437,710,4
868,946,1
665,121,2
222,195,4
407,231,3
539,238,3
847,602,3
1,130,3
363,518,4
234,236,3
233,174,5
836,318,5
158,182,5
394,546,4
360,297,4
358,258,4
655,855,3
499,661,3
721,732,4
427,289,5
233,357,5
276,201,5
295,1401,5
727,55,3
506,663,4
744,23,4
26,181,4
388,682,4
885,71,4
570,886,2
795,576,2
62,660,4
884,258,5
315,185,4
378,1135,2
653,573,1
409,179,5
190,282,3
113,325,4
795,382,4
298,286,4
892,181,4
798,1119,3
378,727,4
31,1019,5
585,61,4
118,844,5
720,1176,5
92,54,3
276,634,4
843,633,3
303,875,4
484,720,4
599,1,4
8,176,5
345,1221,3
398,510,4
503,1,5
90,64,4
214,208,5
749,418,5
222,11,5
705,2,3
43,169,5
766,228,3
280,161,4
407,244,3
425,244,1
553,1451,4
308,357,4
862,737,4
490,1067,2
97,195,5
738,54,3
39,300,3
234,474,4
90,515,5
897,1051,3
567,523,3
327,294,3
185,269,5
329,655,4
711,137,5
457,742,4
846,265,5
815,1039,5
391,56,5
70,527,4
916,483,5
865,268,4
286,1074,4
311,521,4
264,637,4
276,46,3
458,304,4
85,186,3
601,121,2
268,579,1
795,79,2
474,939,4
527,182,5
301,51,4
392,302,5
862,1110,5
159,829,4
486,872,5
102,530,3
458,529,3
568,735,2
450,92,4
13,219,1
532,197,5
458,8,4
299,276,4
43,144,4
833,264,2
137,79,5
276,64,5
664,191,3
7,463,4
312,132,5
551,1169,4
171,270,4
158,283,5
833,192,5
233,234,4
428,300,5
848,679,3
823,710,4
13,8,4
109,845,4
474,171,4
758,955,2
356,748,4
895,222,3
308,664,5
393,596,4
907,1051,5
407,357,4
524,1154,1
230,186,4
144,318,5
634,932,3
532,496,5
180,204,3
539,50,3
504,141,3
207,1028,3
499,902,5
79,10,5
722,328,5
724,310,5
393,636,3
18,152,3
363,735,3
389,300,3
212,127,2
346,38,3
806,122,3
18,461,4
894,244,4
13,908,1
83,423,4
878,318,5
280,128,3
344,11,3
773,6,3
765,237,3
532,153,4
833,100,4
796,143,5
279,630,4
112,333,4
635,323,3
474,649,4
629,288,4
657,455,1
524,1048,4
591,172,3
836,657,5
606,257,5
790,393,2
848,1118,5
324,749,3
299,634,2
357,273,5
269,238,5
675,305,4
201,387,2
279,396,3
291,273,3
747,188,5
664,134,5
619,11,2
711,660,5
102,625,3
426,481,5
752,340,4
709,273,4
54,405,4
738,82,5
352,194,3
627,289,2
774,64,3
487,230,5
290,1091,2
48,71,3
62,949,4
293,1017,3
711,485,4
600,22,5
879,237,4
768,16,3
727,399,3
14,716,5
634,544,3
99,4,5
450,633,5
654,210,5
655,581,2
890,524,4
599,1152,4
321,8,4
175,669,1
454,610,3
537,708,3
456,59,4
874,276,4
151,136,4
369,900,4
43,275,4
275,226,3
495,181,5
840,173,5
703,237,5
682,121,4
487,99,4
269,507,4
551,531,5
718,841,4
751,21,5
354,20,5
128,317,4
343,980,5
110,12,4
272,183,4
592,23,5
636,813,5
416,43,1
591,25,4
774,241,4
343,152,4
276,298,5
417,27,3
329,98,4
262,216,3
779,195,5
884,146,3
805,383,2
5,391,4
328,38,3
493,60,2
312,98,4
302,879,2
378,396,4
916,161,3
664,504,4
470,9,5
715,1,5
703,323,2
674,252,2
201,69,2
297,286,5
29,300,3
833,667,1
592,432,1
894,355,3
295,485,4
255,328,2
498,9,2
379,517,4
609,288,2
224,237,3
566,137,5
117,546,3
917,312,2
711,845,4
666,1047,3
660,316,4
399,214,4
789,508,4
151,385,3
621,161,3
495,222,5
815,151,4
603,385,4
361,234,4
184,458,3
4,50,5
799,479,5
592,1166,3
642,1182,2
281,304,5
262,219,3
72,484,4
270,672,5
37,546,3
194,661,5
207,143,4
345,313,4
552,515,3
747,31,4
450,1053,3
381,100,4
14,428,4
639,651,4
38,105,3
717,340,4
405,588,2
180,732,3
663,324,2
442,68,3
303,792,5
693,273,3
271,521,5
903,282,4
804,156,4
73,153,3
332,1047,3
633,665,3
815,216,3
159,220,5
749,399,3
630,465,1
222,26,3
749,1023,3
343,87,4
447,435,4
6,185,5
84,70,5
281,288,4
474,132,4
267,2,3
716,1203,2
750,1280,1
290,546,2
96,445,4
105,333,3
437,581,1
429,23,4
708,819,3
643,114,4
733,985,3
312,836,5
756,930,3
577,550,3
243,306,4
907,762,5
6,525,5
297,210,4
313,586,2
807,63,5
606,477,4
896,7,4
334,887,5
592,534,5
709,192,4
417,117,4
751,55,4
374,356,3
655,19,2
90,750,4
870,943,2
222,22,5
92,9,4
518,280,4
105,690,3
488,186,4
936,294,3
11,718,5
293,679,2
387,1110,2
758,837,4
425,2,2
871,359,3
619,39,2
179,340,4
445,1051,1
351,288,3
776,635,4
38,294,5
766,584,3
843,485,2
416,51,5
374,770,5
389,187,5
497,156,5
262,421,4
254,172,5
416,156,5
659,214,3
125,88,5
314,8,4
682,73,5
234,153,3
776,514,5
715,367,3
846,496,3
307,50,5
487,1425,4
474,50,5
269,56,5
13,553,2
110,905,3
449,702,5
279,342,4
881,214,4
828,171,3
434,928,5
892,420,2
332,928,5
608,753,5
831,877,2
682,216,4
788,318,5
369,752,4
14,498,5
796,300,4
639,168,1
251,33,3
655,803,3
673,269,4
43,155,4
63,109,4
839,950,4
497,194,3
627,187,5
348,291,4
201,441,1
181,980,1
379,188,4
712,60,1
308,569,3
627,282,2
561,48,4
620,354,5
23,194,4
295,181,4
640,170,5
573,685,3
881,141,3
432,111,4
229,315,1
754,243,1
246,66,3
427,341,5
505,623,3
542,321,4
206,288,5
486,1086,3
311,699,4
49,168,5
537,528,3
326,183,5
442,96,4
429,143,3
23,694,4
935,405,4
311,215,4
454,275,2
189,603,5
738,7,4
655,251,3
632,194,4
936,591,4
26,286,3
6,484,5
234,611,5
566,121,3
299,86,4
716,740,4
85,203,5
471,393,5
68,125,1
537,1050,2
222,282,4
445,1143,4
277,762,3
56,794,3
90,1202,5
851,347,5
519,352,5
276,33,4
823,96,4
640,184,5
295,966,5
517,472,2
151,387,5
628,288,5
291,238,5
472,264,3
484,415,3
527,275,3
524,416,4
10,211,5
2,304,4
56,97,3
58,1102,1
404,269,4
378,237,4
197,538,3
457,708,4
42,294,4
798,419,4
56,1,4
767,172,5
145,890,2
934,89,5
28,436,5
399,96,3
92,1023,2
658,198,5
387,942,4
889,1048,3
476,216,4
405,849,1
303,729,3
279,1087,2
786,238,4
501,13,4
345,170,5
620,246,4
435,609,4
586,254,4
119,1034,3
537,458,3
761,1287,1
271,690,4
788,185,4
621,578,5
618,109,2
567,152,4
854,919,4
494,427,5
393,843,3
409,9,4
453,1145,2
195,258,4
207,1118,3
741,210,3
542,401,3
216,66,2
342,153,4
715,217,2
805,428,5
262,293,2
504,448,5
59,550,5
838,50,5
391,628,4
328,1112,4
864,22,5
743,9,5
683,302,5
919,953,3
938,756,3
381,652,5
448,268,3
774,834,1
250,240,4
796,949,4
551,431,4
95,1217,3
535,302,3
355,260,4
699,475,4
883,65,4
268,40,3
208,56,2
882,243,4
13,37,1
77,97,2
632,156,3
693,632,5
894,582,4
342,208,4
313,742,3
457,275,5
880,628,2
225,237,5
587,690,3
399,747,5
880,174,4
4,360,5
716,131,5
411,770,4
932,405,4
54,127,4
342,574,1
715,155,4
399,401,3
178,238,4
407,436,3
447,118,4
330,989,5
215,234,4
87,55,4
574,269,5
757,693,4
497,97,4
548,39,5
399,100,3
682,1478,3
146,302,4
429,257,4
343,778,5
449,558,4
837,225,3
508,655,4
251,144,5
521,195,4
11,405,3
201,568,3
254,542,3
806,56,5
313,121,4
94,727,5
938,127,5
141,597,4
716,180,3
484,255,3
244,732,1
81,1,4
725,873,4
405,798,1
659,498,3
151,732,4
700,28,3
527,176,2
893,845,3
622,217,4
210,393,3
305,512,4
889,952,3
416,729,5
164,458,4
371,197,4
493,250,4
360,50,4
456,175,3
543,474,5
374,280,3
497,1,4
158,184,3
181,1171,1
776,486,4
403,476,4
42,58,5
298,185,3
497,260,4
65,98,4
664,655,3
303,480,4
774,50,4
708,271,1
696,1062,4
721,457,3
625,222,4
817,924,3
313,663,5
93,866,2
379,644,5
200,205,4
552,301,4
422,7,3
539,962,4
393,68,4
851,255,3
154,187,5
405,603,3
474,66,4
758,69,5
561,435,3
62,1134,2
727,771,3
831,326,4
486,1379,3
795,477,3
536,387,3
19,692,3
680,24,4
1,250,4
628,333,5
756,323,3
332,258,5
276,564,3
786,276,1
551,732,4
406,813,4
41,98,4
670,485,5
682,660,2
405,430,1
13,848,5
537,498,3
490,926,2
682,769,2
508,204,3
453,412,2
330,293,3
268,145,1
442,452,3
51,705,1
529,343,3
393,755,3
467,109,5
206,1313,1
43,225,2
470,137,3
804,1065,3
660,307,3
915,347,5
428,751,5
751,194,5
343,200,2
850,96,4
259,176,4
822,926,2
455,170,3
436,1227,2
1,48,5
805,155,1
447,274,1
130,147,4
592,336,1
662,985,4
23,131,4
674,597,3
896,515,3
677,91,5
776,474,5
774,1091,1
790,79,4
198,356,3
307,588,4
114,89,5
643,845,3
682,549,3
880,202,4
846,48,5
110,68,2
751,316,4
795,226,3
348,596,4
276,54,3
907,740,5
397,183,4
240,751,3
782,1405,2
181,1151,1
406,712,3
102,1076,2
605,300,2
938,106,5
360,124,5
655,972,3
246,236,4
660,249,2
569,1014,3
58,501,2
6,285,3
328,645,4
290,683,2
7,391,3
551,82,5
521,12,5
875,518,4
416,90,4
250,596,5
760,195,4
537,604,3
640,66,4
561,1,2
457,155,4
130,367,4
413,181,5
433,60,5
381,1,5
870,699,3
480,183,4
500,836,5
665,133,3
393,302,4
340,497,5
435,177,5
151,417,3
213,483,5
329,326,3
334,1163,4
346,518,4
389,423,5
269,482,3
781,258,2
256,1028,4
301,363,4
399,218,4
864,403,5
294,24,4
557,872,5
479,298,3
847,185,2
334,433,5
322,653,4
407,226,3
379,511,4
167,184,1
480,89,4
346,182,5
500,275,1
537,582,3
399,97,4
581,1097,4
627,591,3
356,307,4
65,239,5
268,402,1
658,603,4
43,294,5
738,511,4
303,334,3
576,248,4
756,91,3
829,462,4
276,916,4
42,732,5
747,461,5
405,704,2
181,595,2
94,118,3
865,627,1
320,300,4
663,1017,2
164,298,3
643,550,3
386,273,3
303,755,2
113,975,5
532,346,5
262,735,4
751,79,4
804,64,5
622,95,4
916,1119,3
125,290,4
331,175,4
324,307,5
429,188,4
940,792,2
789,127,5
643,183,5
323,292,4
168,405,4
85,528,4
442,44,2
104,126,4
829,258,3
488,732,4
910,414,4
18,181,3
523,523,3
61,331,2
429,739,3
405,41,1
907,825,3
38,445,2
387,520,4
141,284,5
533,988,2
796,195,5
663,655,4
283,42,5
854,122,3
298,237,5
524,1454,3
365,25,4
661,64,4
648,756,2
620,148,3
397,199,5
7,89,5
474,618,4
621,24,4
85,511,4
372,332,4
727,235,3
256,487,5
711,699,5
305,528,4
456,226,2
797,340,2
232,747,3
276,215,4
87,568,5
907,317,5
256,100,4
207,180,3
346,175,4
106,584,4
663,1048,4
318,1160,5
18,215,3
559,502,4
499,153,4
512,313,3
43,631,2
847,191,4
327,197,4
343,614,5
751,856,2
804,831,3
426,430,3
417,49,3
519,878,5
84,225,4
881,521,4
46,151,4
101,975,2
481,1089,3
621,95,4
429,166,5
450,504,5
694,482,5
402,408,5
227,1068,4
135,564,1
747,304,4
43,222,4
299,50,4
70,63,3
209,906,2
348,25,4
474,88,4
495,168,5
493,754,3
234,102,2
234,660,4
880,473,3
836,165,4
489,326,4
450,1284,3
645,134,5
15,257,4
42,924,3
506,1020,4
95,71,5
454,136,3
312,659,5
232,690,4
794,50,5
393,681,3
95,627,4
474,1124,4
931,250,2
13,449,4
345,570,2
186,1277,4
577,1531,4
299,174,4
450,521,4
830,403,4
216,27,3
489,683,2
878,59,3
275,181,4
627,554,2
727,539,2
498,1007,3
25,127,3
293,843,3
161,177,2
593,71,4
276,672,3
653,357,4
101,846,3
221,227,3
546,294,1
131,221,3
705,373,3
138,514,5
409,475,4
715,939,4
670,650,2
758,253,5
230,422,3
530,582,4
865,294,4
833,826,2
896,462,3
466,1313,3
276,474,5
276,25,4
40,754,4
660,392,2
250,181,4
256,232,3
943,100,5
374,184,2
95,137,3
214,249,3
756,300,4
661,749,2
246,208,4
229,303,1
18,463,4
708,846,2
407,238,5
716,230,3
139,222,3
860,100,4
406,73,2
665,222,3
551,89,4
682,946,4
339,1240,5
790,1014,2
275,304,3
85,8,4
930,871,3
757,118,3
897,99,5
394,405,3
327,749,3
246,413,4
94,28,4
896,129,4
846,66,4
481,435,5
308,661,4
497,1185,1
489,349,4
459,696,4
380,923,3
330,284,5
374,17,2
33,678,4
643,276,5
334,693,3
899,48,4
276,768,3
611,315,5
676,269,2
485,326,2
478,188,4
383,268,5
201,406,1
296,248,5
379,621,4
834,13,2
747,989,3
198,218,3
889,856,4
5,406,1
328,657,4
587,880,3
6,22,3
910,100,4
351,311,4
168,125,4
244,121,1
621,780,4
541,931,3
201,176,4
429,210,4
301,97,4
552,1152,3
919,458,2
512,318,5
518,117,5
693,272,4
336,111,3
686,2,3
592,688,1
393,652,3
271,714,3
95,736,4
932,462,4
305,163,3
171,302,4
201,238,3
263,133,5
586,665,3
89,321,4
321,432,5
151,611,4
795,581,4
842,886,4
716,213,5
28,7,5
889,782,2
694,434,5
625,393,4
843,671,3
580,271,5
891,282,5
401,507,4
326,97,4
6,321,3
151,504,4
336,451,2
374,148,4
747,3,2
815,240,2
823,161,3
906,287,5
144,58,3
903,64,5
839,260,2
192,121,2
201,160,5
721,264,1
890,151,5
85,319,4
405,510,1
601,230,4
882,140,3
397,14,3
8,127,5
702,538,4
194,450,1
494,289,1
130,64,5
286,234,3
206,682,3
554,595,3
119,25,5
538,289,1
802,234,5
514,403,3
697,1047,3
465,319,3
279,1178,4
42,66,4
458,517,4
419,269,4
221,1134,4
634,919,2
459,748,4
633,234,4
62,405,3
749,595,4
105,347,3
144,196,4
693,172,3
434,283,3
82,275,2
707,378,3
471,1,4
392,510,4
726,255,2
862,640,3
586,939,4
758,580,4
345,26,3
918,514,2
854,606,4
79,311,4
106,194,5
503,26,2
677,101,5
246,1135,1
884,1018,2
297,603,5
504,416,4
506,475,1
638,430,5
135,470,4
661,218,3
413,303,5
200,176,5
705,1043,5
484,293,5
533,274,4
416,846,3
219,269,5
711,216,4
883,856,5
650,523,3
653,506,2
555,169,5
324,328,4
328,100,5
321,127,3
710,327,3
932,709,4
524,638,2
532,164,5
321,430,3
712,213,3
279,397,4
648,496,4
124,11,5
256,82,5
757,198,4
217,300,4
588,485,5
119,471,4
382,150,2
592,312,2
653,187,4
395,343,5
84,300,4
487,1220,4
303,1315,3
232,1128,2
755,322,3
332,172,5
630,125,3
276,1,5
276,765,3
188,678,3
13,890,1
913,301,1
184,218,3
878,699,1
94,194,4
922,746,4
870,244,3
521,168,4
757,153,3
639,1121,2
44,227,4
323,15,3
73,657,5
287,1,5
381,771,2
561,223,4
456,1248,3
314,22,4
128,48,4
330,418,5
514,342,1
886,328,3
568,611,3
327,72,2
136,286,5
230,291,4
618,418,3
715,53,1
546,898,4
537,79,3
246,1044,1
798,384,2
532,250,3
256,678,5
332,295,3
878,1041,1
398,604,5
799,191,3
193,332,3
189,83,4
747,163,4
271,47,3
936,333,3
363,312,3
239,690,1
318,501,4
921,1028,4
735,117,3
44,202,4
181,1295,1
151,703,4
931,269,3
727,198,4
640,461,4
357,472,3
457,4,4
31,153,4
289,151,2
210,357,5
128,736,5
551,746,5
354,169,3
872,273,3
749,1615,4
342,23,5
256,282,3
844,154,3
109,69,4
130,1280,4
698,204,2
256,566,5
13,155,2
234,782,3
930,411,1
87,702,3
60,810,4
381,934,2
5,422,4
894,638,3
210,501,4
779,252,3
838,302,4
805,143,3
179,321,1
579,408,3
378,597,3
880,591,4
267,408,5
394,156,4
41,153,4
927,1089,5
7,556,3
892,483,5
727,114,5
486,882,2
311,645,5
922,62,3
416,53,2
378,756,3
295,735,5
924,6,4
711,222,3
314,66,5
207,174,4
95,420,4
629,709,3
387,277,4
508,1153,4
57,496,4
567,582,3
552,248,4
682,210,4
341,880,5
943,928,5
582,508,4
378,722,3
841,306,4
823,52,3
114,179,5
70,230,4
458,282,2
13,178,4
82,211,4
151,632,4
481,181,5
756,99,3
151,402,3
156,317,4
459,181,4
340,274,4
646,1022,4
419,89,3
653,168,3
480,294,1
391,527,3
615,527,4
659,1297,2
934,949,3
766,208,5
499,516,4
892,487,5
425,70,3
930,245,3
922,235,2
294,286,5
379,185,5
474,357,5
240,301,5
543,214,3
379,345,3
537,1005,3
655,513,3
191,301,4
596,289,3
406,491,4
686,198,5
521,967,3
59,216,4
372,77,5
85,182,4
877,582,2
938,240,2
891,597,3
257,1008,5
224,328,4
653,181,4
315,180,4
499,165,5
42,44,3
598,895,2
531,751,4
640,540,3
880,411,4
650,154,3
930,148,1
901,63,5
899,284,3
43,328,4
402,475,3
405,398,1
4,11,4
805,418,2
298,252,4
882,215,5
622,482,3
474,663,4
864,228,5
881,175,2
733,283,3
715,944,2
326,674,3
533,596,2
916,81,5
425,323,2
585,463,5
346,68,3
326,511,4
201,454,2
293,233,2
28,153,3
788,984,3
118,547,5
269,205,3
593,417,5
833,940,2
276,271,4
933,153,3
479,879,4
119,172,4
307,195,3
393,223,4
13,759,2
881,140,2
878,485,3
698,134,3
749,658,4
106,161,3
514,648,3
291,421,4
11,123,3
213,132,5
194,674,2
283,820,4
206,262,1
757,385,3
330,210,5
693,591,3
515,342,3
749,62,3
774,808,1
417,561,3
406,133,5
403,1,4
933,934,1
788,89,5
711,1024,5
449,268,2
252,740,3
374,23,3
435,760,1
479,31,4
567,7,4
53,199,5
457,453,2
363,582,2
727,1224,3
122,727,4
41,181,4
606,410,3
896,159,2
846,71,4
932,431,3
835,371,5
633,177,3
362,350,5
25,143,3
582,25,3
301,763,4
314,1276,4
422,200,5
396,1028,3
73,154,5
463,690,4
768,70,4
758,540,3
532,411,3
83,216,4
698,486,4
538,276,1
481,4,3
846,1518,2
187,134,3
682,28,3
114,855,3
821,64,5
898,271,3
645,640,4
222,559,3
487,92,4
11,549,4
311,755,4
851,588,4
272,98,4
299,228,3
1,15,5
749,188,3
572,9,5
13,70,3
206,315,5
572,100,3
881,739,4
311,233,4
350,265,2
57,245,4
474,79,5
371,265,5
718,591,4
653,388,2
13,211,4
298,133,3
79,813,5
235,648,4
178,8,4
350,214,3
680,100,3
521,159,3
399,738,4
326,208,3
933,121,3
349,15,4
449,15,4
803,748,1
937,50,5
379,566,4
473,1129,4
921,538,4
778,1035,1
244,818,2
221,423,2
455,223,4
905,117,3
454,661,4
782,1160,2
341,288,4
207,153,5
334,135,4
82,660,5
429,195,4
321,32,3
380,729,3
435,658,3
608,317,5
198,118,2
453,721,4
458,433,4
181,681,1
916,1206,2
184,51,4
879,111,4
122,1267,4
16,7,5
916,118,2
521,96,4
933,317,4
490,993,1
284,313,3
75,477,4
780,318,5
561,69,1
843,419,2
711,475,5
540,1,3
85,1070,4
883,896,5
897,926,4
711,42,3
210,132,4
932,173,3
641,124,4
664,153,4
836,327,3
307,169,5
592,253,1
325,656,4
901,623,4
279,759,4
809,299,4
601,100,4
562,432,5
885,79,4
637,24,2
425,751,2
417,238,4
328,322,3
632,419,4
718,820,2
401,197,4
393,501,3
276,179,5
850,490,5
867,28,5
229,328,1
83,660,4
655,1136,2
417,506,4
265,748,5
59,161,3
623,228,3
474,216,4
339,527,4
765,170,5
263,328,4
416,300,4
916,820,2
87,715,3
524,213,4
308,195,5
605,238,1
42,12,4
174,423,2
416,385,5
159,866,5
334,231,2
713,340,3
142,350,4
454,686,2
215,64,4
303,1153,3
405,997,1
901,180,2
345,433,4
868,1240,5
379,520,5
324,127,4
199,948,1
40,876,3
521,109,5
90,356,4
181,919,1
699,16,3
766,40,3
334,91,4
378,15,4
488,496,4
452,648,4
573,180,4
10,289,4
360,531,4
346,391,2
901,89,3
104,268,3
537,191,4
337,135,5
727,88,5
308,404,3
536,1063,5
571,191,4
156,137,4
591,954,3
346,241,4
16,31,5
466,354,2
234,751,2
455,1174,3
748,647,3
622,111,4
308,856,4
618,276,3
18,639,4
608,65,5
522,48,4
467,127,5
848,172,5
94,809,2
574,300,4
178,435,4
327,201,5
76,806,4
704,180,4
826,432,3
299,384,3
654,137,4
5,70,4
416,710,4
301,743,2
637,181,4
497,200,3
409,518,1
751,578,4
