0,1,2
737,173,4
660,22,4
766,510,3
308,526,3
913,89,5
500,242,3
909,1121,5
85,241,3
804,238,4
653,423,2
404,892,2
830,651,4
422,287,3
874,285,4
545,215,3
91,343,4
624,346,3
493,195,3
516,212,4
290,208,3
393,369,3
894,19,4
152,241,4
320,849,4
840,52,3
538,181,3
181,333,3
553,1126,4
308,641,4
903,183,4
514,42,5
301,447,4
903,1142,5
138,222,4
817,405,3
289,1,3
748,175,5
411,1475,3
277,742,4
145,450,3
206,260,3
881,655,4
665,535,4
119,546,4
325,435,3
597,477,5
655,186,3
290,230,4
860,294,2
734,56,1
618,172,5
595,460,4
235,496,4
580,343,5
27,244,3
565,170,5
57,1047,4
112,269,3
484,313,5
368,672,2
867,295,4
417,552,2
160,693,5
655,744,2
891,405,3
450,384,3
749,151,5
416,546,3
645,430,5
60,15,4
615,262,4
279,25,5
715,254,1
591,182,3
632,735,4
200,25,4
49,514,4
883,882,4
82,413,1
222,591,4
864,496,5
668,554,3
425,825,2
358,221,5
938,181,5
276,1095,1
263,58,4
636,283,3
634,286,5
70,655,4
478,7,1
826,172,5
750,322,2
559,174,4
585,171,3
23,55,4
894,246,4
134,1,5
472,496,4
20,423,2
450,510,4
555,168,4
43,402,4
211,687,2
347,276,3
354,414,4
654,568,4
80,531,4
393,88,3
900,1298,2
202,96,4
450,520,5
23,449,2
655,306,3
263,510,4
406,451,2
296,100,5
7,665,4
18,381,4
788,520,4
677,150,3
11,367,3
605,301,3
604,184,3
436,721,3
576,257,4
643,1,5
234,1454,3
495,188,4
236,1328,4
405,791,1
455,1137,3
864,49,3
23,323,2
588,318,4
274,274,4
780,662,5
450,1107,4
870,2,2
13,401,1
295,582,5
345,1101,4
108,125,3
732,304,5
924,923,5
44,194,5
22,204,5
189,914,2
474,42,4
843,441,2
299,274,3
198,137,4
178,237,4
650,69,2
790,716,4
385,132,4
136,275,4
582,919,5
77,484,5
749,510,4
923,713,5
534,276,5
286,95,5
896,181,5
747,604,5
582,547,4
932,520,4
794,109,4
195,109,3
290,95,4
115,7,5
334,340,3
495,684,5
223,255,4
382,252,2
674,289,2
345,443,5
648,566,4
489,908,5
144,73,3
166,322,5
878,9,4
916,367,3
56,423,5
374,1011,4
639,269,3
805,522,5
125,996,3
151,79,4
527,238,5
279,238,4
481,211,5
698,1299,2
659,609,4
553,525,4
95,204,5
109,62,3
843,674,2
871,331,3
650,135,4
82,310,4
634,1067,4
629,56,5
84,289,5
276,1180,2
358,45,3
363,685,4
834,50,5
774,240,1
197,311,4
60,529,4
574,332,3
891,978,4
251,685,4
837,845,4
466,1176,5
524,184,1
916,233,3
637,283,2
389,613,5
374,1210,4
393,154,2
409,433,4
479,199,5
405,564,1
928,176,3
716,133,5
95,197,4
710,264,2
445,644,3
527,96,4
804,186,4
405,1265,2
804,1056,4
886,1019,4
903,412,2
716,435,4
145,597,4
41,746,3
450,717,4
701,124,5
347,660,2
761,237,5
128,1035,3
123,255,1
638,82,2
654,4,4
200,478,5
314,367,4
645,514,5
336,577,1
457,729,4
486,546,2
751,738,4
13,370,1
743,301,4
43,58,3
851,1245,4
429,528,4
881,554,1
838,28,4
873,326,4
541,732,3
44,168,5
364,990,4
18,968,3
334,283,4
898,751,3
314,1218,4
291,5,5
542,423,4
188,7,5
867,650,5
233,71,5
846,318,5
886,566,3
850,168,5
354,958,4
698,709,4
880,158,2
174,393,4
223,820,4
756,419,3
648,585,3
222,258,5
125,705,5
633,71,3
399,203,4
426,208,4
660,254,1
630,1055,3
488,9,4
881,443,5
786,1044,4
346,1025,3
42,318,5
523,531,5
237,211,4
279,434,4
650,215,2
94,42,4
533,284,1
200,984,3
207,410,3
90,1039,5
249,300,4
83,751,3
663,455,2
886,733,4
416,318,5
472,105,3
590,130,1
579,382,3
478,124,4
56,154,2
345,69,4
798,432,4
23,83,4
139,150,4
122,215,4
927,132,2
630,1197,3
870,528,4
148,173,5
435,1401,4
16,284,1
411,222,3
840,971,4
638,127,2
393,153,3
504,58,3
94,537,4
416,775,4
551,721,5
194,654,2
806,133,5
354,173,3
896,29,2
236,756,1
897,222,4
717,975,2
299,251,5
65,56,3
457,137,5
644,300,5
83,66,4
269,886,3
835,405,3
59,380,3
90,506,5
265,1197,2
456,72,1
413,276,4
788,12,5
854,1,3
854,260,3
804,737,3
262,28,3
184,584,3
886,128,4
59,651,5
537,1073,3
715,425,4
883,60,5
504,372,4
919,1134,2
144,514,5
59,65,4
417,631,3
878,237,3
407,568,2
625,135,5
629,300,4
61,269,3
81,222,2
936,358,4
680,14,5
7,31,4
173,300,4
640,38,4
499,177,3
241,313,4
585,1475,3
600,1231,2
774,412,3
363,270,2
816,342,4
159,451,5
828,207,4
291,732,4
354,281,1
566,7,4
52,302,4
565,30,5
405,33,1
130,29,3
532,267,3
870,658,4
7,50,5
401,473,1
314,939,4
216,569,3
749,158,3
332,405,4
97,204,5
864,642,3
498,443,3
424,688,2
18,13,5
717,476,4
701,100,5
450,170,5
936,111,4
31,504,5
38,211,1
82,99,4
508,219,1
602,895,3
121,546,1
663,763,5
257,345,4
450,622,5
324,125,5
280,728,3
851,1025,2
234,11,2
898,358,4
636,258,5
465,929,3
835,135,5
618,633,3
2,316,5
259,750,4
128,228,3
85,275,3
892,739,4
559,427,4
606,527,4
62,1133,4
577,866,5
222,654,3
507,319,3
864,72,4
537,131,4
734,662,3
922,421,4
610,272,4
870,988,2
664,182,4
280,729,2
883,275,4
856,289,1
60,705,4
715,250,2
870,494,3
280,88,3
500,552,1
372,561,5
627,230,4
436,83,5
132,484,4
301,174,5
83,795,3
12,88,5
312,511,5
924,129,4
452,70,5
457,114,5
654,274,4
396,678,3
7,56,5
548,642,4
880,177,5
308,550,4
903,509,4
385,199,3
374,95,4
543,202,4
704,347,4
201,895,3
939,257,5
577,186,4
660,121,2
593,580,1
290,210,5
758,1098,5
503,615,5
644,259,4
128,507,4
551,1136,5
75,323,2
938,591,3
135,230,3
630,193,3
405,622,1
395,215,5
862,658,5
178,531,4
313,182,4
236,211,3
493,431,5
343,132,5
323,763,4
118,508,4
733,591,3
620,281,5
256,665,4
409,367,3
291,250,4
773,959,4
486,25,4
499,414,3
406,543,4
335,323,4
843,197,2
58,651,4
689,273,3
886,231,2
711,729,3
267,5,3
142,55,2
59,106,4
13,755,3
551,460,3
749,98,5
437,843,4
711,240,1
244,650,3
313,31,4
666,258,4
64,188,4
665,287,4
640,802,3
932,529,4
6,534,4
312,133,5
417,24,3
731,427,5
579,528,4
363,29,1
167,1126,5
383,475,2
589,243,3
557,1070,2
405,732,5
301,195,5
252,286,5
130,827,4
14,285,5
186,226,5
592,681,1
42,506,3
424,1,1
398,13,3
774,386,2
184,170,5
937,242,3
645,208,5
716,473,4
648,23,3
495,590,4
64,101,2
58,1097,5
77,191,3
504,307,4
409,321,2
363,496,4
878,45,3
830,203,4
244,554,3
751,483,5
404,245,3
864,404,4
416,433,4
727,748,4
881,135,4
148,172,5
64,93,2
459,477,1
222,24,3
429,411,3
507,288,5
407,739,3
243,713,3
496,10,5
733,282,3
303,246,5
943,1044,3
271,8,4
870,87,5
773,70,3
84,111,4
308,180,5
378,1009,3
333,180,1
537,652,3
660,1483,3
268,198,4
758,171,5
758,235,5
450,294,4
761,546,5
444,306,5
682,520,4
234,428,4
35,1025,3
693,69,3
856,313,5
297,267,3
551,1439,5
154,496,3
354,248,4
374,546,5
194,1409,2
147,302,4
795,919,4
346,117,4
768,100,5
181,762,2
804,949,3
727,747,2
177,1110,3
833,226,3
543,742,3
325,530,4
435,1103,4
179,893,2
222,755,4
653,164,3
299,1074,3
478,72,1
41,514,4
405,66,5
676,173,5
632,275,3
717,25,5
879,596,2
634,292,3
62,665,2
415,243,1
882,4,4
738,222,4
279,184,5
249,597,2
588,210,4
144,31,3
46,294,2
722,678,3
222,734,2
286,88,4
533,227,4
345,815,3
527,466,2
533,949,4
727,33,3
426,494,3
766,493,4
223,313,5
21,9,5
463,866,3
763,173,4
724,906,1
195,276,4
375,176,4
414,260,3
900,205,4
270,800,5
805,678,4
234,32,3
592,631,3
784,678,4
712,729,5
13,879,2
383,193,4
267,189,4
45,764,4
13,27,3
746,1,4
322,521,5
819,319,4
393,689,3
76,333,3
527,475,3
899,410,1
314,402,4
426,610,4
151,223,5
151,176,2
860,517,4
431,269,3
813,893,3
771,4,1
301,959,4
833,161,1
654,845,4
648,153,4
774,175,3
463,235,2
307,431,4
189,423,5
524,281,2
474,210,5
435,255,3
106,86,3
682,95,5
916,298,3
201,39,1
268,425,4
650,371,2
943,11,4
391,213,4
543,702,2
712,1053,4
508,153,3
243,813,4
889,147,3
399,155,2
518,717,5
486,742,2
320,769,3
183,265,2
783,876,4
5,394,2
109,1245,2
393,411,2
242,1152,5
181,824,1
610,95,2
130,743,2
102,672,1
514,750,4
145,674,4
18,317,5
650,117,4
208,996,3
476,451,3
336,710,4
806,1071,4
936,272,4
543,443,4
362,1025,2
279,843,4
209,1105,2
848,133,4
131,1281,4
75,864,4
301,673,4
250,1137,5
30,257,4
406,499,5
592,234,5
830,487,5
896,123,3
28,196,4
890,135,5
95,708,2
766,77,2
311,562,3
892,380,4
439,273,2
932,230,4
254,269,2
749,215,4
854,840,2
885,946,3
533,83,2
789,1012,4
474,111,4
862,195,5
682,317,4
714,1028,4
592,204,5
268,1413,2
330,136,5
895,301,4
774,655,1
353,313,5
847,8,4
244,833,3
280,364,3
618,705,3
374,144,5
332,470,5
125,79,5
615,268,4
655,511,3
33,271,4
457,238,5
541,1035,3
889,181,4
647,117,3
291,546,3
387,265,4
497,39,3
618,31,4
761,291,3
417,555,1
479,249,2
102,182,3
530,357,5
848,215,5
405,213,2
378,458,4
550,748,4
462,259,3
943,76,4
871,305,3
533,554,1
308,504,4
723,164,4
286,1230,1
537,688,1
381,660,2
417,546,3
230,680,4
58,1006,2
279,854,1
234,589,3
207,986,3
471,172,4
269,151,5
536,561,3
200,1411,3
749,366,4
406,1147,4
707,614,2
619,188,4
555,111,4
352,302,4
129,327,3
200,172,5
682,1303,2
615,523,5
406,641,5
470,508,5
788,226,4
321,519,4
327,464,4
67,405,5
429,1113,3
7,11,3
59,846,4
716,430,5
347,183,3
579,1074,3
363,282,2
279,654,5
182,48,3
611,680,4
99,25,3
139,237,3
915,346,2
752,332,4
174,742,4
248,64,5
26,1009,2
82,529,4
676,890,1
655,1090,3
862,187,4
16,684,5
270,155,5
535,121,4
355,307,4
186,595,3
487,206,4
109,234,4
380,302,5
18,603,3
295,133,4
83,35,1
59,3,4
18,151,3
897,141,4
622,9,4
379,194,5
77,215,2
399,531,3
655,166,3
163,433,1
537,687,1
234,515,5
85,984,2
618,161,4
320,340,2
776,706,3
506,210,5
431,300,4
704,514,4
660,40,2
449,1006,4
437,584,3
588,181,5
630,120,4
399,744,3
327,1098,4
405,579,1
900,294,4
416,631,3
151,222,5
577,147,4
850,318,5
7,578,3
828,475,4
825,717,4
894,752,3
600,38,3
197,210,5
327,1129,2
472,940,4
862,930,5
497,231,3
655,213,4
358,638,3
246,121,4
117,886,5
58,311,4
880,65,4
234,69,4
193,826,2
256,741,4
563,412,2
898,324,4
74,9,4
899,193,3
923,546,4
889,202,3
786,98,5
896,91,2
422,129,4
604,413,3
1,2,3
707,313,2
279,978,1
844,946,3
635,150,3
770,253,5
561,679,3
519,299,5
928,878,5
793,148,4
399,114,4
500,1014,2
536,54,2
492,193,4
214,93,4
246,101,2
655,20,3
896,880,4
751,1140,2
454,371,3
640,12,5
694,684,4
423,125,2
921,728,3
595,3,4
632,451,4
437,318,4
554,204,5
181,278,2
684,8,5
387,99,5
846,217,4
60,151,5
223,423,3
160,1142,5
400,895,4
263,186,4
925,678,3
416,285,2
524,290,2
805,273,2
207,186,4
498,985,1
95,591,5
807,420,3
447,204,4
454,956,2
245,411,3
798,142,3
553,218,4
59,235,1
109,15,4
106,566,4
552,411,3
380,265,3
102,550,2
204,1296,5
6,202,3
373,197,3
872,334,1
213,942,4
629,55,4
267,1090,3
533,676,5
618,404,5
268,240,2
385,652,5
213,735,5
592,257,4
889,544,3
589,332,4
72,117,4
268,180,3
189,318,5
222,328,5
361,762,2
538,137,3
365,7,2
7,135,5
7,629,3
246,802,1
299,14,4
521,235,3
234,484,5
535,282,3
807,91,5
293,366,2
291,774,3
724,751,2
288,210,3
253,202,5
468,293,5
933,834,1
301,142,3
294,411,3
892,12,5
676,172,5
268,227,4
443,313,4
417,218,3
279,415,3
887,416,2
508,115,3
543,94,3
429,177,4
181,1277,2
880,1277,4
235,483,5
15,678,1
484,24,1
38,225,5
379,172,4
214,56,5
715,627,3
409,133,4
72,81,3
587,879,1
757,155,2
308,482,5
416,747,5
132,1154,3
18,357,4
580,100,3
927,255,4
476,202,4
943,808,4
321,631,4
276,57,3
334,712,3
450,492,5
237,494,4
405,707,1
655,1140,3
30,403,2
62,1016,4
790,248,4
60,393,4
455,11,3
234,705,5
125,926,3
200,139,3
661,427,4
194,502,4
484,229,5
719,214,2
314,796,2
579,393,4
566,154,3
338,525,4
435,28,3
299,965,4
730,7,4
60,616,3
846,463,5
539,242,5
660,7,3
924,277,3
171,269,4
519,327,4
870,1006,2
174,204,4
790,215,2
588,131,5
658,117,4
283,435,5
425,207,2
144,72,4
327,517,2
881,441,2
875,269,4
492,650,2
7,219,1
312,206,5
641,30,4
766,202,3
80,269,3
181,879,2
875,133,4
807,121,4
6,520,4
79,269,5
883,748,5
130,436,3
276,71,4
13,228,4
903,763,5
659,143,5
360,285,5
846,519,4
453,59,2
435,154,4
160,302,5
136,318,5
707,97,4
504,846,4
286,1,4
627,468,2
916,198,4
393,272,4
387,441,1
188,237,3
30,164,4
311,54,4
241,268,4
720,316,4
637,100,4
533,685,4
7,23,3
6,340,2
18,172,3
920,340,4
894,298,3
872,476,4
524,228,3
48,427,4
22,184,5
883,919,4
244,291,2
766,679,3
621,313,5
278,98,4
532,660,4
130,172,5
730,300,3
766,176,2
276,402,3
344,288,4
721,881,3
655,174,3
22,688,1
766,196,3
244,1041,4
615,517,5
577,693,1
548,659,4
868,230,3
872,864,3
280,94,2
197,1228,4
239,474,5
156,772,3
514,313,5
846,98,4
393,1076,3
711,286,4
92,145,2
833,234,3
802,657,4
26,126,4
449,1195,5
276,747,4
921,651,3
297,243,1
561,607,5
291,800,2
670,174,4
395,64,5
394,90,3
373,71,5
13,447,2
825,984,5
504,1147,4
535,283,4
741,651,4
13,127,5
308,187,5
864,276,5
708,127,3
798,73,4
234,502,4
693,187,3
16,56,5
234,557,1
387,697,1
145,56,5
825,290,4
699,137,4
763,518,4
643,23,5
1,86,5
823,1118,3
724,271,2
293,603,5
313,28,3
203,271,3
48,1065,2
932,168,5
940,358,1
82,424,1
274,1060,4
130,470,2
514,210,5
565,190,5
199,9,5
916,978,1
89,173,5
1,21,1
930,117,3
238,121,4
601,210,4
457,655,5
878,1100,3
442,55,3
22,430,4
880,300,3
582,411,1
62,237,3
457,216,5
868,1183,1
389,588,5
178,866,4
752,326,1
763,1268,5
224,660,4
271,187,5
844,294,2
397,332,2
322,234,4
426,496,3
707,153,3
697,343,4
734,478,4
833,1428,3
550,243,2
474,234,5
334,537,4
693,735,4
820,343,4
620,409,4
248,1,3
506,432,4
230,98,5
234,642,3
686,180,5
174,221,4
927,230,5
157,685,3
533,239,3
554,229,3
92,295,2
896,504,3
452,625,3
398,231,2
189,178,5
79,290,3
639,863,4
199,813,3
201,195,3
44,87,5
159,748,3
831,294,4
313,199,4
474,503,4
500,529,4
272,187,5
458,14,5
422,672,3
116,1013,3
694,1050,3
399,231,3
405,1018,1
407,345,4
413,328,3
174,122,1
91,568,2
747,14,3
551,203,5
373,153,5
871,342,4
682,94,3
846,448,5
471,151,2
399,1246,1
1,224,5
35,678,3
293,402,2
297,143,5
128,274,4
474,191,5
221,3,4
174,582,4
632,468,3
483,405,3
305,479,3
551,895,3
239,195,5
627,568,2
207,685,3
326,654,1
214,512,5
51,144,5
94,566,2
339,150,4
507,313,5
897,597,5
892,90,2
211,64,3
398,163,3
869,815,1
470,544,3
706,25,4
669,175,4
334,47,4
933,735,3
425,157,2
450,648,5
234,151,3
363,80,4
144,117,4
883,665,4
116,879,2
151,1286,5
489,260,3
284,310,3
403,472,4
399,919,2
487,178,5
489,347,5
276,77,3
943,763,4
739,172,4
500,930,3
130,1157,3
405,187,5
551,340,4
293,1226,3
665,210,4
870,697,4
666,663,4
276,328,4
368,413,1
796,82,3
638,175,4
193,195,1
208,194,5
708,326,4
399,58,3
435,7,4
586,591,3
234,5,3
678,50,4
276,51,3
721,359,3
30,50,3
1,41,2
776,241,1
21,758,1
773,96,2
655,1099,3
233,205,4
92,949,3
593,423,4
638,228,3
541,501,4
916,157,4
899,250,2
8,684,4
769,235,3
671,559,4
660,569,2
56,376,3
94,1014,4
339,288,3
259,762,2
301,746,3
921,174,5
563,862,1
943,193,4
194,405,2
916,684,3
543,692,4
435,470,2
303,545,2
549,127,5
908,195,4
744,301,3
381,344,3
712,1043,3
249,176,4
524,950,4
237,286,3
63,924,3
459,245,3
363,77,2
498,693,3
537,491,4
1,64,5
903,931,2
741,682,3
250,95,5
354,473,3
585,340,2
474,289,3
592,431,2
660,315,4
405,1103,2
698,434,4
392,875,3
381,318,5
901,1049,3
655,945,2
246,798,2
897,523,5
683,270,3
545,447,3
232,900,5
358,1006,5
802,452,4
620,706,3
267,518,5
802,286,2
171,262,4
64,8,4
699,304,4
144,280,1
58,204,4
178,549,4
318,14,4
303,1228,2
270,665,4
244,1428,4
218,514,4
429,356,3
773,324,3
429,196,4
92,432,3
59,172,5
655,498,3
632,508,2
64,229,4
498,109,3
227,14,4
312,587,3
881,679,1
43,866,4
689,250,5
232,603,4
501,678,3
451,268,2
796,1303,2
768,475,2
588,645,5
821,174,5
479,176,4
195,496,4
608,789,3
193,127,5
690,148,3
329,879,2
843,102,2
648,386,4
859,1014,4
383,340,5
486,825,2
746,265,4
733,744,4
327,32,4
910,183,4
890,527,4
894,190,5
117,121,4
26,7,3
606,25,5
643,185,5
548,905,4
788,174,2
381,99,5
417,431,4
106,82,3
102,612,4
682,62,3
239,134,5
889,186,5
505,127,1
239,675,5
472,235,5
438,181,4
191,752,3
454,318,5
92,108,2
592,182,5
532,842,4
932,1,4
301,737,2
655,285,4
559,527,4
314,783,3
929,521,5
49,717,2
711,692,3
321,484,5
222,413,3
44,216,1
840,213,4
919,989,2
159,411,3
214,294,3
155,292,3
922,77,4
183,225,1
683,895,2
915,315,4
586,578,3
374,1093,2
445,208,2
624,285,5
927,95,5
13,895,1
537,203,4
306,319,4
264,447,5
474,435,5
119,986,3
189,659,4
268,1059,3
286,171,4
450,685,4
11,191,4
659,192,4
648,47,2
870,216,4
515,315,4
60,729,4
853,326,2
753,134,4
19,655,3
848,118,2
693,183,2
342,514,5
622,62,4
9,50,5
408,315,5
634,240,3
854,23,4
115,181,4
64,232,2
20,496,5
664,70,3
145,49,3
379,474,5
730,875,2
618,939,2
301,284,4
622,277,4
328,4,3
751,70,4
896,511,5
533,778,4
269,756,1
155,990,3
313,969,4
285,222,4
664,209,4
85,127,5
627,86,3
586,1249,3
268,204,3
592,1067,5
536,271,3
373,465,4
301,702,4
786,703,3
648,231,2
378,692,4
297,153,5
686,299,5
828,904,3
497,716,4
117,789,4
756,566,4
724,333,4
181,885,1
77,252,1
846,1267,3
899,66,4
10,447,4
551,950,2
889,318,4
567,293,5
351,343,3
468,963,5
782,1088,2
76,1153,2
735,741,2
642,89,2
741,228,2
486,924,3
374,554,2
805,367,4
796,527,3
741,478,5
178,783,4
163,316,5
643,1074,2
829,733,2
10,161,4
833,819,1
378,924,3
748,204,3
711,316,4
256,841,2
559,94,3
6,476,1
456,1008,4
83,174,5
864,11,5
101,815,3
354,904,5
293,290,2
388,276,2
276,62,2
35,321,3
573,237,4
846,391,3
796,427,4
888,762,5
236,185,5
712,699,5
145,266,3
496,88,1
119,1160,5
398,230,3
457,53,4
881,826,1
704,156,3
155,319,3
579,294,4
788,637,2
339,737,3
761,457,1
87,393,4
23,229,3
731,606,3
301,820,3
453,17,4
344,298,4
682,527,3
836,187,5
664,494,5
450,239,5
768,756,3
264,789,4
164,125,5
698,284,1
367,379,4
542,479,4
188,22,5
435,186,4
167,1225,3
492,137,4
504,452,2
630,732,4
213,125,5
56,473,2
35,242,2
90,242,4
314,827,4
943,173,5
334,484,5
436,787,5
830,197,4
251,125,4
290,64,4
374,193,4
734,83,4
484,829,2
242,1011,3
295,210,4
645,32,5
406,5,4
578,300,4
82,1163,2
378,723,3
64,141,4
892,89,5
593,9,3
201,806,3
933,569,1
141,288,3
381,20,5
706,325,1
404,750,3
430,276,1
596,222,3
766,99,3
259,484,4
643,679,3
290,69,4
823,333,3
655,133,4
699,3,3
796,485,4
903,696,3
459,864,4
254,1183,4
327,678,3
656,322,1
303,432,3
486,919,3
880,734,3
387,1240,5
514,69,4
545,373,3
561,925,3
215,423,5
552,866,3
110,759,3
117,829,3
80,887,4
867,168,4
185,480,4
571,64,4
660,151,5
21,127,5
553,153,5
595,547,4
233,515,5
92,91,3
313,210,4
399,219,3
693,654,3
385,234,1
426,134,4
416,415,4
593,234,2
528,657,5
298,23,4
279,971,4
10,60,3
716,105,2
94,470,4
450,807,4
543,855,4
749,566,3
715,40,1
342,149,5
128,497,3
666,518,4
405,695,1
311,528,4
428,271,2
760,451,5
524,823,4
441,338,4
130,1039,4
387,79,4
920,346,4
392,285,3
144,242,4
90,613,4
450,597,4
518,236,3
499,483,5
868,69,2
130,159,4
899,28,5
43,1023,3
860,333,3
292,9,4
227,274,4
54,276,5
406,58,4
478,591,3
346,94,3
464,260,2
679,268,4
297,687,2
886,62,3
920,300,3
312,483,5
456,177,4
413,147,2
894,107,3
734,582,2
287,710,4
90,1195,5
606,96,5
585,14,4
104,293,3
487,685,3
194,44,4
383,135,5
193,155,4
417,382,2
437,28,3
328,28,5
373,155,4
788,357,4
301,76,4
332,833,5
698,419,3
329,274,3
807,258,3
710,301,3
595,678,1
277,137,3
237,199,4
798,231,2
2,287,3
37,472,2
886,518,4
650,1060,3
3,333,2
399,144,3
617,569,1
109,924,3
80,886,4
249,271,4
160,118,3
459,174,4
702,690,1
299,136,4
927,24,3
840,428,4
148,993,4
254,501,3
380,58,2
857,348,1
5,135,4
236,483,5
474,529,5
436,218,4
2,255,4
894,536,5
417,513,5
643,715,5
450,114,5
481,198,4
840,653,5
381,647,4
303,367,4
200,8,4
242,1,4
442,67,3
207,11,3
44,231,2
707,172,2
512,258,3
72,1051,4
877,222,2
416,443,5
59,741,4
870,527,5
328,96,4
468,209,5
399,527,3
800,742,4
163,216,3
455,385,3
130,1058,5
554,286,4
130,229,4
417,268,4
478,684,4
712,510,2
295,83,5
237,525,4
406,289,3
486,50,5
222,120,2
550,924,4
121,479,5
676,270,4
276,241,4
503,237,4
548,14,1
256,385,5
472,33,5
297,116,4
887,1278,2
634,15,4
782,335,2
881,193,5
771,949,5
222,67,4
881,181,4
92,123,2
711,116,5
505,176,4
846,176,4
517,50,5
501,546,4
850,204,5
54,325,3
145,770,1
416,96,4
35,937,4
529,322,4
629,58,4
15,471,4
472,546,4
174,401,1
346,1188,1
443,644,3
847,419,3
356,328,4
666,428,3
327,423,3
224,748,3
234,25,3
327,959,5
454,968,2
721,680,3
664,845,2
223,309,4
883,9,4
176,237,3
8,11,3
870,433,3
456,480,4
178,276,3
189,520,5
782,261,2
821,100,2
533,582,3
835,988,3
244,746,3
716,606,5
154,211,4
499,166,5
109,209,1
312,179,5
43,705,4
537,317,3
399,172,3
221,257,4
85,1131,4
936,628,1
43,486,4
363,260,2
854,271,4
932,7,4
921,275,1
72,89,3
434,7,1
256,595,4
201,95,3
823,1107,3
521,227,3
848,179,5
885,91,3
786,187,4
861,305,4
334,1315,4
417,762,3
338,604,4
870,1208,2
274,50,5
6,512,4
13,443,4
619,515,1
479,15,3
483,121,2
382,100,4
326,1126,2
76,89,4
486,276,4
851,363,4
10,200,5
299,13,4
42,97,3
933,1246,1
177,135,5
640,202,5
288,294,2
287,952,4
216,108,4
97,423,5
83,405,5
14,116,5
313,183,5
222,411,3
747,209,3
13,385,3
715,235,2
711,1163,4
577,1054,3
655,474,3
244,164,3
194,526,4
12,174,5
724,882,1
480,12,5
481,252,4
887,1060,5
885,169,5
479,168,5
819,286,5
333,316,5
294,1014,2
161,210,2
81,275,4
923,276,5
653,1012,4
601,39,1
655,1022,3
929,188,4
497,450,2
474,462,4
69,763,3
650,517,3
878,1065,1
234,328,2
280,29,3
860,715,4
425,976,1
844,97,3
679,318,5
181,334,1
815,265,5
99,232,4
566,165,5
472,796,4
7,623,3
227,276,4
880,1267,4
854,194,3
334,191,4
654,14,2
852,678,3
618,684,3
497,679,3
255,833,4
695,358,5
412,182,4
246,175,4
60,237,4
537,479,4
271,1139,3
524,175,3
911,174,4
87,401,2
760,237,3
185,740,4
130,174,5
160,544,4
848,845,5
496,825,3
416,696,3
451,303,2
178,877,2
200,239,3
758,968,5
569,301,4
846,180,5
640,62,3
429,193,4
854,273,4
18,959,3
366,53,5
880,396,2
303,1178,2
144,435,4
664,228,4
878,51,4
279,81,4
327,792,4
167,318,5
673,328,4
49,1066,2
332,562,5
553,100,5
826,779,3
542,127,5
599,274,5
296,455,1
738,517,3
416,268,4
405,699,2
387,294,2
174,577,1
542,346,3
217,1034,3
586,1407,3
377,288,5
229,258,2
194,393,2
361,705,5
655,904,5
295,1188,3
489,358,5
588,356,4
233,304,5
659,180,5
244,158,3
406,50,5
561,168,4
323,156,5
829,10,3
184,642,4
481,505,5
886,234,3
500,172,2
190,258,3
456,191,3
45,278,3
618,73,3
887,218,5
538,58,4
601,125,1
447,135,5
588,154,4
393,393,3
372,326,4
641,497,5
293,183,4
506,85,3
721,306,3
779,509,2
474,601,5
546,343,3
399,845,3
458,192,4
90,879,3
501,1014,4
13,201,1
303,1086,1
655,882,3
424,294,5
790,364,2
405,1435,1
527,962,3
244,197,4
867,529,5
911,709,5
868,117,2
782,268,3
263,197,4
88,326,5
158,294,1
579,238,3
397,894,1
477,275,5
26,258,3
591,191,5
1,227,4
889,554,4
175,869,3
551,421,4
2,295,4
294,300,4
630,1047,4
97,661,5
500,304,2
312,1167,4
537,628,2
56,692,4
193,301,4
487,367,3
106,211,4
425,198,4
870,489,4
19,201,3
342,193,5
508,223,4
500,8,4
262,709,5
778,82,3
139,100,5
561,155,2
495,145,4
524,203,4
8,183,5
28,441,2
222,423,4
645,47,4
483,612,3
766,654,4
504,197,4
450,383,2
406,176,5
267,403,4
268,998,1
457,120,2
715,42,5
756,251,4
642,294,5
624,905,4
318,50,2
82,294,4
605,210,3
833,67,3
896,250,3
104,407,2
232,313,3
864,722,2
843,74,2
552,127,4
265,279,2
293,234,5
622,588,4
682,1090,2
244,455,2
666,471,4
479,423,2
494,358,3
593,699,4
390,300,5
151,705,5
237,528,5
145,925,4
455,183,4
54,106,3
181,884,1
495,379,5
271,130,1
550,328,5
232,204,4
871,272,2
468,246,5
20,82,4
916,60,4
692,1047,2
201,331,4
10,245,4
311,118,3
481,692,4
7,228,4
780,887,4
458,143,4
551,658,5
586,222,3
763,83,3
684,402,3
334,311,4
833,1231,4
417,147,4
697,336,3
919,112,3
381,607,4
697,25,3
833,76,2
887,597,5
421,144,5
271,493,4
720,347,3
450,642,4
913,258,4
433,748,4
216,218,4
734,487,4
224,149,1
807,998,3
346,62,3
124,172,3
829,86,4
624,919,4
262,625,3
193,122,1
322,194,5
601,1615,4
474,482,3
235,50,5
280,162,3
299,72,3
658,1101,4
682,217,4
485,245,3
506,693,4
58,709,5
276,1006,3
667,23,3
7,483,4
389,491,5
453,684,3
916,1101,4
13,288,1
804,68,3
207,196,4
918,443,3
749,635,1
94,402,4
806,511,5
